,member_1,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20,member_21,member_22,member_23,member_24,member_25,member_3,member_4,member_6,member_7,member_8,member_9
2021-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.96629441172135,0.0,0.0,0.0,0.0,0.0,0.0,671.873826532465,0.0,0.0,11.2875,0.0
2021-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.5617351753537,0.0,149.17551004451323,104.30980492098197,0.0,0.0,0.0,740.53454856894,0.0,0.0,10.2875,0.0
2021-01-04 10:00:00,0.0,0.0,180.936418784377,0.0,0.0,0.0,88.79924836624798,0.0,1.7944917957290798,0.0,0.0,497.0,0.0,168.2697274464949,73.92348176535498,6.292515049727732,0.0,6.656536052583121,788.8864187843769,0.0,0.0,7.949999999999999,0.0
2021-01-04 11:00:00,0.0,0.0,166.05543766929395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.05,0.0,221.26446345525738,114.69807660874301,6.075503046264429,0.0,11.240474911529653,803.405437669294,0.0,0.0,5.8375,0.0
2021-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,126.30841083450765,0.0,0.0,0.0,0.0,477.05,0.0,234.71641025030888,101.302731427367,0.0,0.0,0.0,773.026168980993,0.0,0.0,6.0875,0.0
2021-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.7343707851221,0.0,0.0,0.0,0.0,0.0,0.0,920.597264264997,0.0,0.0,5.5875,0.0
2021-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.17173815998922,0.0,0.0,4.7125,0.0
2021-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
